date,region,disaster_type,negative_emotion,neutral_emotion,positive_emotion
2023-12-22,대구광역시,['한파'],0.48,0.17,0.35
2023-12-22,세종특별자치시,['한파'],0.55,0.13,0.32
2023-12-22,전라남도,"['한파', '대설']",0.22,0.36,0.42
2023-12-22,전라북도,['대설'],0.42,0.37,0.21
2023-12-22,제주특별자치도,['대설'],0.43,0.29,0.28
2023-12-22,충청남도,"['한파', '대설']",0.55,0.36,0.09
2023-12-22,충청북도,['한파'],0.24,0.6,0.16
2023-12-23,경기도,"['한파', '화재', '대설']",0.4,0.16,0.44
2023-12-23,경상남도,"['한파', '교통사고', '지진']",0.4,0.19,0.41
2023-12-23,경상북도,"['한파', '지진', '건조']",0.36,0.32,0.32
2023-12-23,대구광역시,['한파'],0.43,0.24,0.33
2023-12-23,세종특별자치시,['지진'],0.56,0.38,0.06
2023-12-23,전라북도,['지진'],0.33,0.37,0.3
2023-12-23,제주특별자치도,"['교통사고', '대설']",0.29,0.58,0.13
2023-12-23,충청남도,"['한파', '대설']",0.22,0.32,0.46
2023-12-23,충청북도,['한파'],0.24,0.29,0.47
2023-12-24,경기도,"['한파', '대설']",0.22,0.33,0.45
2023-12-24,경상남도,['대설'],0.58,0.13,0.29
2023-12-24,경상북도,['대설'],0.58,0.33,0.09
2023-12-24,부산광역시,"['한파', '대설']",0.56,0.23,0.21
2023-12-24,서울특별시,['대설'],0.2,0.31,0.49
2023-12-24,울산광역시,['화재'],0.38,0.46,0.16
2023-12-24,인천광역시,"['화재', '대설']",0.26,0.29,0.45
2023-12-24,전라남도,['대설'],0.46,0.4,0.14
2023-12-24,전라북도,['대설'],0.56,0.34,0.1
2023-12-24,제주특별자치도,['대설'],0.2,0.62,0.18
2023-12-24,충청남도,['대설'],0.28,0.48,0.24
2023-12-24,충청북도,['대설'],0.2,0.43,0.37
2023-12-25,강원특별자치도,['대설'],0.25,0.65,0.1
2023-12-25,경기도,"['한파', '대설']",0.42,0.55,0.03
2023-12-25,경상남도,['한파'],0.39,0.21,0.4
2023-12-25,서울특별시,['대설'],0.55,0.3,0.15
2023-12-25,세종특별자치시,['대설'],0.34,0.49,0.17
2023-12-25,인천광역시,['대설'],0.41,0.11,0.48
2023-12-25,제주특별자치도,['대설'],0.38,0.54,0.08
2023-12-25,충청남도,['대설'],0.48,0.33,0.19
2023-12-27,경기도,['미세먼지'],0.26,0.31,0.43
2023-12-27,광주광역시,['통신'],0.5,0.16,0.34
2023-12-27,대구광역시,['화재'],0.52,0.18,0.3
2023-12-27,서울특별시,['미세먼지'],0.24,0.18,0.58
2023-12-28,경기도,['미세먼지'],0.49,0.38,0.13
2023-12-28,제주특별자치도,['대설'],0.24,0.42,0.34
2023-12-29,경상북도,"['풍랑', '대설']",0.46,0.49,0.05
2023-12-29,충청북도,['교통사고'],0.55,0.23,0.22
2023-12-30,강원특별자치도,['대설'],0.25,0.65,0.1
2023-12-30,경기도,['대설'],0.27,0.42,0.31
2023-12-30,경상북도,"['한파', '풍랑', '강풍', '대설']",0.2,0.11,0.69
2023-12-30,서울특별시,['대설'],0.33,0.57,0.1
2023-12-30,인천광역시,['대설'],0.29,0.23,0.48
2023-12-30,충청남도,['화재'],0.24,0.57,0.19
2023-12-30,충청북도,['대설'],0.44,0.36,0.2
2023-12-31,강원특별자치도,"['풍랑', '대설']",0.37,0.5,0.13
2023-12-31,경기도,"['한파', '교통', '대설']",0.47,0.15,0.38
2023-12-31,경상남도,['화재'],0.45,0.54,0.01
2023-12-31,경상북도,['강풍'],0.45,0.24,0.31
2023-12-31,전라남도,['강풍'],0.54,0.38,0.08
2023-12-31,충청북도,"['화재', '대설']",0.23,0.69,0.08
2024-01-01,강원특별자치도,"['지진해일', '폭발', '풍랑', '화재', '교통통제']",0.32,0.6,0.08
2024-01-01,경기도,['한파'],0.52,0.35,0.13
2024-01-01,경상북도,"['태풍', '지진해일']",0.48,0.46,0.06
2024-01-01,부산광역시,['지진해일'],0.35,0.18,0.47
2024-01-02,강원특별자치도,"['화재', '교통']",0.6,0.3,0.1
2024-01-02,경상남도,['대설'],0.4,0.23,0.37
2024-01-02,경상북도,['대설'],0.41,0.4,0.19
2024-01-02,대구광역시,"['화재', '대설']",0.22,0.72,0.06
2024-01-02,부산광역시,"['한파', '대설']",0.22,0.22,0.56
2024-01-03,경기도,"['정전', '화재', '대설']",0.33,0.65,0.02
2024-01-03,경상남도,['대설'],0.34,0.2,0.46
2024-01-03,경상북도,"['한파', '대설']",0.33,0.54,0.13
2024-01-03,대구광역시,['대설'],0.56,0.44,-0.0
2024-01-03,부산광역시,"['교통', '대설']",0.5,0.32,0.18
2024-01-03,전라남도,['수도'],0.58,0.22,0.2
2024-01-03,제주특별자치도,['대설'],0.52,0.26,0.22
2024-01-04,경기도,"['한파', '호우']",0.54,0.22,0.24
2024-01-04,경상남도,"['한파', '풍랑']",0.2,0.65,0.15
2024-01-04,세종특별자치시,"['한파', '교통사고']",0.38,0.41,0.21
2024-01-05,경기도,['대설'],0.34,0.38,0.28
2024-01-05,경상남도,['한파'],0.35,0.16,0.49
2024-01-05,대구광역시,['환경오염사고'],0.48,0.15,0.37
2024-01-05,세종특별자치시,['한파'],0.34,0.55,0.11
2024-01-05,충청남도,['한파'],0.45,0.12,0.43
2024-01-06,강원특별자치도,['대설'],0.44,0.14,0.42
2024-01-06,경기도,"['한파', '교통', '대설']",0.53,0.13,0.34
2024-01-06,경상남도,['한파'],0.41,0.38,0.21
2024-01-06,서울특별시,['대설'],0.28,0.58,0.14
2024-01-06,세종특별자치시,['한파'],0.27,0.49,0.24
2024-01-06,인천광역시,['대설'],0.27,0.27,0.46
2024-01-06,제주특별자치도,['지진'],0.2,0.14,0.66
2024-01-06,충청남도,"['한파', '대설']",0.52,0.19,0.29
2024-01-06,충청북도,['대설'],0.57,0.36,0.07
2024-01-07,강원특별자치도,['한파'],0.58,0.27,0.15
2024-01-07,경기도,"['한파', '대설']",0.42,0.17,0.41
2024-01-07,경상남도,"['한파', '대설']",0.43,0.49,0.08
2024-01-07,경상북도,"['한파', '강풍']",0.39,0.44,0.17
2024-01-07,대구광역시,['한파'],0.53,0.31,0.16
2024-01-07,부산광역시,['한파'],0.55,0.31,0.14
2024-01-07,세종특별자치시,['한파'],0.24,0.34,0.42
2024-01-07,인천광역시,['민방공'],0.48,0.39,0.13
2024-01-07,전라남도,['한파'],0.37,0.62,0.01
2024-01-07,전라북도,['한파'],0.42,0.38,0.2
2024-01-07,충청남도,"['한파', '대설']",0.48,0.14,0.38
2024-01-07,충청북도,['한파'],0.2,0.57,0.23
2024-01-08,경기도,"['한파', '대설']",0.39,0.2,0.41
2024-01-08,경상남도,['한파'],0.3,0.18,0.52
2024-01-08,경상북도,"['한파', '산불', '대설']",0.47,0.27,0.26
2024-01-08,서울특별시,"['화재', '대설']",0.27,0.2,0.53
2024-01-08,인천광역시,['대설'],0.44,0.19,0.37
2024-01-08,충청남도,"['한파', '화재']",0.23,0.73,0.04
2024-01-08,충청북도,['한파'],0.32,0.26,0.42
2024-01-09,강원특별자치도,"['한파', '대설']",0.44,0.38,0.18
2024-01-09,경기도,"['한파', '화재', '대설']",0.56,0.3,0.14
2024-01-09,경상남도,"['한파', '대설']",0.53,0.25,0.22
2024-01-09,경상북도,['대설'],0.32,0.42,0.26
2024-01-09,대구광역시,"['태풍', '대설']",0.38,0.13,0.49
2024-01-09,대전광역시,['대설'],0.47,0.18,0.35
2024-01-09,부산광역시,['대설'],0.4,0.28,0.32
2024-01-09,서울특별시,['대설'],0.37,0.37,0.26
2024-01-09,세종특별자치시,['대설'],0.28,0.63,0.09
2024-01-09,울산광역시,['대설'],0.42,0.17,0.41
2024-01-09,인천광역시,['대설'],0.56,0.25,0.19
2024-01-09,전라남도,['대설'],0.45,0.39,0.16
2024-01-09,충청남도,['대설'],0.29,0.38,0.33
2024-01-09,충청북도,['대설'],0.23,0.65,0.12
2024-01-10,강원특별자치도,['대설'],0.56,0.26,0.18
2024-01-10,경기도,"['한파', '화재', '대설']",0.38,0.48,0.14
2024-01-10,경상남도,"['한파', '교통사고', '대설']",0.51,0.26,0.23
2024-01-10,경상북도,"['풍랑', '대설']",0.27,0.5,0.23
2024-01-10,대구광역시,['대설'],0.59,0.14,0.27
2024-01-10,부산광역시,['한파'],0.38,0.19,0.43
2024-01-10,세종특별자치시,['대설'],0.4,0.36,0.24
2024-01-10,울산광역시,['대설'],0.43,0.54,0.03
2024-01-10,제주특별자치도,"['화재', '대설']",0.36,0.16,0.48
2024-01-10,충청남도,['대설'],0.21,0.75,0.04
2024-01-10,충청북도,['대설'],0.6,0.33,0.07
2024-01-11,강원특별자치도,['화재'],0.56,0.12,0.32
2024-01-11,경기도,['화재'],0.27,0.5,0.23
2024-01-11,경상남도,['교통사고'],0.43,0.42,0.15
2024-01-11,경상북도,['한파'],0.37,0.4,0.23
2024-01-11,충청남도,['건조'],0.49,0.18,0.33
2024-01-12,강원특별자치도,['수도'],0.55,0.13,0.32
2024-01-12,경기도,['대설'],0.51,0.23,0.26
2024-01-12,경상북도,['풍랑'],0.3,0.14,0.56
2024-01-12,부산광역시,['교통'],0.35,0.21,0.44
2024-01-13,강원특별자치도,['수도'],0.56,0.21,0.23
2024-01-14,강원특별자치도,['대설'],0.35,0.36,0.29
2024-01-14,경기도,"['한파', '교통', '대설']",0.48,0.47,0.05
2024-01-14,경상북도,"['한파', '호우', '정전']",0.52,0.31,0.17
2024-01-14,서울특별시,['한파'],0.22,0.4,0.38
2024-01-14,세종특별자치시,['한파'],0.6,0.21,0.19
2024-01-14,충청북도,['대설'],0.47,0.23,0.3
2024-01-15,강원특별자치도,['한파'],0.31,0.29,0.4
2024-01-15,경기도,"['한파', '화재', '대설']",0.52,0.27,0.21
2024-01-15,경상남도,['화재'],0.6,0.11,0.29
2024-01-15,충청남도,['한파'],0.53,0.13,0.34
2024-01-15,충청북도,['한파'],0.23,0.61,0.16
2024-01-16,경기도,['한파'],0.56,0.11,0.33
2024-01-16,경상남도,['한파'],0.47,0.39,0.14
2024-01-17,강원특별자치도,['대설'],0.33,0.19,0.48
2024-01-17,경기도,"['한파', '화재', '대설']",0.35,0.26,0.39
2024-01-17,경상북도,['한파'],0.47,0.15,0.38
2024-01-17,서울특별시,"['수도', '대설']",0.3,0.12,0.58
2024-01-17,충청남도,"['한파', '교통사고']",0.33,0.66,0.01
2024-01-17,충청북도,['대설'],0.5,0.3,0.2
2024-01-18,강원특별자치도,['대설'],0.36,0.16,0.48
2024-01-18,경기도,['대설'],0.42,0.48,0.1
2024-01-18,경상남도,['한파'],0.27,0.15,0.58
2024-01-18,충청남도,['한파'],0.48,0.28,0.24
2024-01-18,충청북도,['대설'],0.26,0.38,0.36
2024-01-19,강원특별자치도,['대설'],0.23,0.36,0.41
2024-01-19,경상남도,"['교통사고', '호우']",0.42,0.27,0.31
2024-01-19,경상북도,['풍랑'],0.41,0.39,0.2
2024-01-20,강원특별자치도,['대설'],0.52,0.36,0.12
2024-01-20,경기도,['대설'],0.43,0.16,0.41
2024-01-20,경상남도,"['교통통제', '호우']",0.33,0.17,0.5
2024-01-20,경상북도,"['풍랑', '대설']",0.57,0.21,0.22
2024-01-20,대구광역시,['대설'],0.32,0.54,0.14
2024-01-20,충청북도,['대설'],0.24,0.39,0.37
2024-01-21,강원특별자치도,['한파'],0.38,0.46,0.16
2024-01-21,경기도,['한파'],0.34,0.4,0.26
2024-01-21,경상남도,"['한파', '교통통제', '호우']",0.23,0.43,0.34
2024-01-21,경상북도,['한파'],0.4,0.23,0.37
2024-01-21,부산광역시,['화재'],0.44,0.24,0.32
2024-01-21,서울특별시,['한파'],0.4,0.36,0.24
2024-01-21,인천광역시,"['한파', '화재', '대설']",0.24,0.32,0.44
2024-01-21,전북특별자치도,"['교통통제', '산사태']",0.36,0.6,0.04
2024-01-21,충청북도,['대설'],0.54,0.14,0.32
2024-01-22,강원특별자치도,"['한파', '대설']",0.37,0.42,0.21
2024-01-22,경기도,"['한파', '화재', '대설']",0.26,0.62,0.12
2024-01-22,경상남도,"['한파', '대설']",0.38,0.49,0.13
2024-01-22,경상북도,"['한파', '강풍']",0.44,0.17,0.39
2024-01-22,대구광역시,['한파'],0.38,0.42,0.2
2024-01-22,부산광역시,"['정전', '한파']",0.55,0.22,0.23
2024-01-22,서울특별시,['한파'],0.31,0.62,0.07
2024-01-22,세종특별자치시,['대설'],0.55,0.41,0.04
2024-01-22,울산광역시,['한파'],0.49,0.4,0.11
2024-01-22,인천광역시,['한파'],0.57,0.2,0.23
2024-01-22,전라남도,"['한파', '대설']",0.33,0.42,0.25
2024-01-22,전북특별자치도,"['한파', '대설', '교통사고', '풍랑', '수도']",0.26,0.73,0.01
2024-01-22,제주특별자치도,['대설'],0.22,0.52,0.26
2024-01-22,충청남도,"['한파', '대설']",0.38,0.33,0.29
2024-01-22,충청북도,"['한파', '대설']",0.31,0.32,0.37
2024-01-23,강원특별자치도,"['한파', '대설']",0.34,0.46,0.2
2024-01-23,경기도,"['한파', '화재']",0.5,0.4,0.1
2024-01-23,경상남도,['한파'],0.43,0.51,0.06
2024-01-23,경상북도,"['한파', '강풍', '대설']",0.55,0.24,0.21
2024-01-23,광주광역시,['대설'],0.33,0.42,0.25
2024-01-23,대구광역시,['한파'],0.36,0.21,0.43
2024-01-23,대전광역시,['한파'],0.39,0.61,0.0
2024-01-23,부산광역시,['한파'],0.31,0.68,0.01
2024-01-23,서울특별시,['한파'],0.21,0.32,0.47
2024-01-23,세종특별자치시,['대설'],0.3,0.57,0.13
2024-01-23,인천광역시,['한파'],0.27,0.65,0.08
2024-01-23,전라남도,"['한파', '대설']",0.34,0.12,0.54
2024-01-23,전북특별자치도,"['한파', '수도', '대설']",0.46,0.34,0.2
2024-01-23,제주특별자치도,"['풍랑', '대설']",0.57,0.12,0.31
2024-01-23,충청남도,"['한파', '대설']",0.32,0.65,0.03
2024-01-23,충청북도,"['한파', '대설']",0.58,0.23,0.19
2024-01-24,강원특별자치도,['한파'],0.54,0.28,0.18
2024-01-24,경기도,"['한파', '화재']",0.33,0.41,0.26
2024-01-24,경상남도,['한파'],0.55,0.31,0.14
2024-01-24,경상북도,['한파'],0.24,0.42,0.34
2024-01-24,광주광역시,['대설'],0.35,0.15,0.5
2024-01-24,대구광역시,['한파'],0.25,0.23,0.52
2024-01-24,부산광역시,"['한파', '교통']",0.34,0.23,0.43
2024-01-24,전라남도,"['강풍', '화재', '대설']",0.55,0.28,0.17
2024-01-24,전북특별자치도,"['한파', '대설']",0.56,0.29,0.15
2024-01-24,제주특별자치도,['대설'],0.24,0.65,0.11
2024-01-24,충청남도,['대설'],0.43,0.43,0.14
2024-01-24,충청북도,"['한파', '대설']",0.22,0.48,0.3
2024-01-25,경기도,['한파'],0.56,0.25,0.19
2024-01-25,경상남도,['한파'],0.47,0.29,0.24
2024-01-25,경상북도,['한파'],0.51,0.27,0.22
2024-01-25,부산광역시,['한파'],0.35,0.26,0.39
2024-01-25,제주특별자치도,['대설'],0.58,0.37,0.05
2024-01-25,충청북도,['한파'],0.36,0.31,0.33
2024-01-26,경상남도,"['한파', '건조']",0.31,0.2,0.49
2024-01-26,부산광역시,['한파'],0.54,0.24,0.22
2024-01-27,경기도,['화재'],0.6,0.11,0.29
2024-01-27,부산광역시,['교통'],0.33,0.51,0.16
2024-01-28,경상남도,['교통사고'],0.49,0.22,0.29
2024-01-28,인천광역시,['교통사고'],0.38,0.51,0.11
2024-01-29,충청북도,['교통사고'],0.37,0.43,0.2
2024-01-30,경상남도,['화재'],0.42,0.37,0.21
2024-01-30,경상북도,['한파'],0.46,0.37,0.17
2024-01-30,충청남도,['미세먼지'],0.6,0.28,0.12
2024-01-30,충청북도,['대설'],0.26,0.66,0.08
2024-01-31,경기도,['교통'],0.37,0.58,0.05
2024-01-31,경상남도,['호우'],0.49,0.2,0.31
2024-01-31,경상북도,"['한파', '대설']",0.21,0.39,0.4
2024-01-31,제주특별자치도,"['교통사고', '지진']",0.27,0.46,0.27
2024-01-31,충청남도,['미세먼지'],0.54,0.18,0.28
2024-02-01,강원특별자치도,['대설'],0.29,0.52,0.19
2024-02-01,경기도,['화재'],0.32,0.61,0.07
2024-02-01,경상북도,['대설'],0.59,0.36,0.05
2024-02-01,부산광역시,['풍랑'],0.5,0.13,0.37
2024-02-01,전라남도,['환경오염사고'],0.5,0.49,0.01
2024-02-03,부산광역시,['교통'],0.27,0.65,0.08
2024-02-04,강원특별자치도,['대설'],0.27,0.48,0.25
2024-02-04,경기도,['대설'],0.21,0.2,0.59
2024-02-04,경상남도,['대설'],0.35,0.29,0.36
2024-02-04,경상북도,['대설'],0.28,0.38,0.34
2024-02-05,강원특별자치도,['대설'],0.54,0.4,0.06
2024-02-05,경기도,"['한파', '호우', '화재', '대설']",0.58,0.13,0.29
2024-02-05,경상남도,['풍랑'],0.27,0.16,0.57
2024-02-05,경상북도,"['풍랑', '대설']",0.45,0.33,0.22
2024-02-05,부산광역시,"['풍랑', '화재', '강풍']",0.51,0.46,0.03
2024-02-05,서울특별시,['대설'],0.3,0.13,0.57
2024-02-05,인천광역시,['대설'],0.33,0.36,0.31
2024-02-05,제주특별자치도,['풍랑'],0.49,0.19,0.32
2024-02-05,충청남도,"['교통사고', '화재']",0.25,0.75,0.0
2024-02-05,충청북도,"['한파', '화재']",0.42,0.54,0.04
2024-02-06,경기도,['대설'],0.25,0.47,0.28
2024-02-06,경상남도,['한파'],0.49,0.28,0.23
2024-02-06,경상북도,['대설'],0.45,0.15,0.4
2024-02-06,울산광역시,"['정전', '대설']",0.27,0.72,0.01
2024-02-06,충청남도,['한파'],0.58,0.27,0.15
2024-02-06,충청북도,"['화재', '대설']",0.44,0.22,0.34
2024-02-07,경상남도,"['교통사고', '대설']",0.46,0.17,0.37
2024-02-07,경상북도,['대설'],0.26,0.59,0.15
2024-02-08,경기도,['화재'],0.28,0.5,0.22
2024-02-08,전라남도,['산불'],0.26,0.55,0.19
2024-02-08,충청남도,['전염병'],0.3,0.14,0.56
2024-02-09,서울특별시,['화재'],0.25,0.48,0.27
2024-02-10,경상북도,['한파'],0.52,0.32,0.16
2024-02-10,전라남도,['산불'],0.58,0.36,0.06
2024-02-10,제주특별자치도,['대설'],0.53,0.15,0.32
2024-02-10,충청북도,['대설'],0.58,0.41,0.01
2024-02-11,경상북도,['한파'],0.53,0.37,0.1
2024-02-12,경기도,['산불'],0.35,0.53,0.12
2024-02-13,전라남도,"['산불', '화재']",0.31,0.16,0.53
2024-02-14,강원특별자치도,['대설'],0.43,0.17,0.4
2024-02-14,경기도,['산불'],0.55,0.27,0.18
2024-02-15,강원특별자치도,['대설'],0.6,0.22,0.18
2024-02-15,경상북도,"['한파', '강풍', '풍랑']",0.22,0.31,0.47
2024-02-15,인천광역시,['화재'],0.47,0.34,0.19
2024-02-15,전라남도,['강풍'],0.22,0.28,0.5
2024-02-16,강원특별자치도,['교통사고'],0.42,0.45,0.13
2024-02-16,경기도,"['교통사고', '대설']",0.38,0.51,0.11
2024-02-16,경상남도,['호우'],0.27,0.17,0.56
2024-02-16,충청남도,['한파'],0.43,0.37,0.2
2024-02-17,경기도,['교통사고'],0.24,0.26,0.5
2024-02-18,강원특별자치도,['교통사고'],0.39,0.48,0.13
2024-02-18,경기도,"['화재', '교통사고', '호우']",0.6,0.17,0.23
2024-02-18,경상남도,['호우'],0.39,0.52,0.09
2024-02-18,부산광역시,['호우'],0.27,0.47,0.26
2024-02-18,전라남도,"['강풍', '호우']",0.22,0.26,0.52
2024-02-18,제주특별자치도,"['강풍', '호우']",0.41,0.28,0.31
2024-02-19,경기도,"['교통사고', '화재']",0.38,0.49,0.13
2024-02-19,경상남도,['호우'],0.36,0.28,0.36
2024-02-19,경상북도,['대설'],0.5,0.26,0.24
2024-02-19,광주광역시,['테러'],0.59,0.14,0.27
2024-02-19,부산광역시,['호우'],0.4,0.51,0.09
2024-02-19,울산광역시,"['강풍', '풍랑']",0.27,0.28,0.45
2024-02-19,인천광역시,['화재'],0.21,0.69,0.1
2024-02-19,제주특별자치도,['화재'],0.39,0.33,0.28
2024-02-19,충청북도,['교통통제'],0.32,0.47,0.21
2024-02-20,강원특별자치도,['대설'],0.48,0.16,0.36
2024-02-20,경기도,"['화재', '대설']",0.48,0.51,0.01
2024-02-20,경상남도,['호우'],0.37,0.42,0.21
2024-02-20,경상북도,['대설'],0.22,0.76,0.02
2024-02-20,서울특별시,['통신'],0.3,0.53,0.17
2024-02-20,전북특별자치도,['화재'],0.45,0.21,0.34
2024-02-21,강원특별자치도,['대설'],0.26,0.57,0.17
2024-02-21,경기도,"['교통사고', '호우', '대설']",0.49,0.38,0.13
2024-02-21,경상남도,['대설'],0.3,0.39,0.31
2024-02-21,경상북도,['대설'],0.27,0.11,0.62
2024-02-21,대구광역시,"['한파', '대설']",0.47,0.22,0.31
2024-02-21,서울특별시,['대설'],0.35,0.45,0.2
2024-02-21,인천광역시,['대설'],0.31,0.6,0.09
2024-02-21,전라남도,"['풍랑', '호우']",0.47,0.18,0.35
2024-02-21,충청남도,['대설'],0.22,0.67,0.11
2024-02-22,강원특별자치도,['대설'],0.36,0.63,0.01
2024-02-22,경기도,"['교통사고', '대설']",0.59,0.27,0.14
2024-02-22,경상남도,['대설'],0.5,0.19,0.31
2024-02-22,경상북도,['대설'],0.32,0.52,0.16
2024-02-22,서울특별시,"['교통', '대설']",0.48,0.24,0.28
2024-02-22,세종특별자치시,['대설'],0.28,0.44,0.28
2024-02-22,인천광역시,['대설'],0.42,0.12,0.46
2024-02-22,충청남도,['대설'],0.2,0.37,0.43
2024-02-22,충청북도,['대설'],0.31,0.17,0.52
2024-02-23,강원특별자치도,"['풍랑', '대설']",0.3,0.57,0.13
2024-02-23,경기도,"['교통사고', '화재', '대설']",0.52,0.43,0.05
2024-02-23,경상북도,['대설'],0.57,0.33,0.1
2024-02-23,부산광역시,['한파'],0.47,0.52,0.01
2024-02-23,서울특별시,"['교통사고', '화재']",0.34,0.26,0.4
2024-02-23,울산광역시,['대설'],0.4,0.31,0.29
2024-02-24,강원특별자치도,['교통사고'],0.37,0.33,0.3
2024-02-24,경기도,['대설'],0.26,0.16,0.58
2024-02-24,경상남도,['대설'],0.28,0.15,0.57
